assay_id,split_type,episode,n_molecules,n_scaffold_groups,n_usable_groups,support_label_var,mean,knn_k1,knn_k3,knn_k5,kr_tanimoto_a0.01,kr_tanimoto_a0.1,kr_tanimoto_a1.0,ptn
CHEMBL1738369,scaffold,0,390,317,4,0.055876657366752625,0.44115209579467773,0.6348592042922974,0.4921751320362091,0.3995293080806732,27.876176834106445,27.65140151977539,27.267505645751953,0.36950087547302246
CHEMBL1738369,random,1,390,317,4,0.37394601106643677,0.6598269939422607,0.7450276017189026,0.6147208213806152,0.6747038960456848,2.9290828704833984,3.0515661239624023,4.250194549560547,0.6665525436401367
CHEMBL1738369,scaffold,1,390,317,4,0.1412540227174759,0.43479013442993164,1.0145714282989502,1.0145714282989502,1.0145714282989502,20.296371459960938,20.195919036865234,20.530290603637695,0.23427051305770874
CHEMBL1738369,random,2,390,317,4,0.39919739961624146,0.3470340371131897,0.2711195647716522,0.2988467514514923,0.2969813346862793,1.342029333114624,1.486221432685852,2.62229061126709,0.38355663418769836
CHEMBL1738369,scaffold,2,390,317,4,0.09831537306308746,0.8962786793708801,0.5302139520645142,0.4425259828567505,0.4331710934638977,29.248355865478516,29.353492736816406,29.741432189941406,0.8584917783737183
CHEMBL1738369,random,3,390,317,4,0.2849713861942291,0.5023266077041626,0.5910265445709229,0.41684460639953613,0.36586132645606995,2.366621732711792,2.4696638584136963,3.545041084289551,0.4733528792858124
CHEMBL1738369,scaffold,3,390,317,4,0.18056495487689972,1.0514166355133057,2.396167278289795,2.396167278289795,1.7504119873046875,17.6738224029541,17.842784881591797,18.455411911010742,0.7586696147918701
CHEMBL1738369,random,4,390,317,4,0.48392799496650696,0.46222788095474243,0.8054283857345581,0.5901666283607483,0.4397565722465515,3.242607593536377,3.4468061923980713,5.171255111694336,0.4409071207046509
CHEMBL1738369,scaffold,4,390,317,4,0.016627037897706032,1.5760912895202637,1.373694658279419,1.5312408208847046,1.608784556388855,1.3193268775939941,1.3761810064315796,1.9938849210739136,1.516693353652954
CHEMBL1738369,random,5,390,317,4,0.29927682876586914,0.6524735689163208,0.917899489402771,0.5911034345626831,0.6972717046737671,3.227935552597046,3.2829630374908447,4.084892272949219,0.5981127619743347
CHEMBL1738369,scaffold,5,390,317,4,0.17745698988437653,0.6395819187164307,1.9593045711517334,1.9593045711517334,0.9227604866027832,18.83346176147461,19.013484954833984,19.791744232177734,0.4665893316268921
CHEMBL1738369,random,6,390,317,4,0.42410680651664734,0.4288877248764038,0.8552498817443848,0.5521225333213806,0.6293140053749084,0.8374865651130676,0.8602294921875,1.4835662841796875,0.45301350951194763
CHEMBL1738369,scaffold,6,390,317,4,0.028894927352666855,1.0485453605651855,0.6315538883209229,0.6315531730651855,0.6315538883209229,27.675195693969727,27.686803817749023,27.8254451751709,1.1395710706710815
CHEMBL1738369,random,7,390,317,4,0.26341432332992554,0.5482137203216553,0.8762248754501343,0.5001074075698853,0.5795470476150513,2.722360372543335,2.826774835586548,3.713003396987915,0.6767718195915222
CHEMBL1738369,scaffold,7,390,317,4,0.01756845787167549,1.5237255096435547,1.4837353229522705,1.5105135440826416,1.5257515907287598,1.4397573471069336,1.4927457571029663,2.1065826416015625,1.4896246194839478
CHEMBL1738369,random,8,390,317,4,0.40964391827583313,0.19691318273544312,0.35395485162734985,0.1827329695224762,0.21494843065738678,0.9334508180618286,1.0250720977783203,2.0320327281951904,0.24259722232818604
CHEMBL1738369,scaffold,8,390,317,4,0.22039741277694702,0.6912875175476074,2.242138385772705,2.242138385772705,1.6207890510559082,18.15292739868164,18.349632263183594,18.957714080810547,0.40578603744506836
CHEMBL1738369,random,9,390,317,4,0.39119064807891846,0.4385208189487457,0.6673400402069092,0.46483898162841797,0.38206472992897034,2.8799328804016113,2.9594709873199463,3.838121175765991,0.39886489510536194
CHEMBL1738369,scaffold,9,390,317,4,0.023341955617070198,2.903951644897461,3.1311028003692627,3.131103038787842,3.091632604598999,0.9887045621871948,1.0341331958770752,1.5281600952148438,2.9645872116088867
CHEMBL3383807,random,0,33,3,2,0.020321406424045563,0.03454411029815674,0.10666672140359879,0.04534272104501724,0.038662709295749664,0.05270859971642494,0.04295308142900467,0.08588990569114685,0.036541227251291275
CHEMBL3383807,scaffold,0,33,3,2,0.027769826352596283,0.04379216581583023,0.07648535072803497,0.03470807522535324,0.04025332257151604,0.1515285223722458,0.15989258885383606,0.4216510057449341,0.04517674818634987
CHEMBL3383807,random,1,33,3,2,0.028914231806993484,0.026595480740070343,0.058466989547014236,0.03247019648551941,0.02794186770915985,0.19777925312519073,0.19830501079559326,0.395541787147522,0.02622148022055626
CHEMBL3383807,scaffold,1,33,3,2,0.008040402084589005,0.06352177262306213,0.09326214343309402,0.05950450897216797,0.06288553774356842,0.054381124675273895,0.04020991921424866,0.1074887216091156,0.06360149383544922
CHEMBL3383807,random,2,33,3,2,0.0354730486869812,0.019669771194458008,0.07555121183395386,0.019794508814811707,0.012683163397014141,0.05052090436220169,0.01640898734331131,0.09907662868499756,0.019775036722421646
CHEMBL3383807,scaffold,2,33,3,2,0.008040402084589005,0.06352177262306213,0.07317990809679031,0.07095766067504883,0.0588051974773407,0.05438126623630524,0.04020998626947403,0.1074887216091156,0.06360159814357758
CHEMBL3383807,random,3,33,3,2,0.019915927201509476,0.03799223154783249,0.05325017124414444,0.03762383759021759,0.03540206700563431,0.04046020284295082,0.052028872072696686,0.2616838812828064,0.0373949259519577
CHEMBL3383807,scaffold,3,33,3,2,0.027769826352596283,0.043792348355054855,0.07306189835071564,0.04574853181838989,0.048837050795555115,0.15153059363365173,0.15989241003990173,0.4216509461402893,0.045176856219768524
CHEMBL3383807,random,4,33,3,2,0.02120782434940338,0.03256111964583397,0.02845674753189087,0.03486303985118866,0.025681626051664352,1.0245321989059448,1.0545401573181152,1.237453579902649,0.03320944309234619
CHEMBL3383807,scaffold,4,33,3,2,0.027769824489951134,0.04379216581583023,0.07396329939365387,0.049118585884571075,0.046155110001564026,0.15152950584888458,0.15989291667938232,0.4216510057449341,0.04517672210931778
CHEMBL3383807,random,5,33,3,2,0.03237239271402359,0.021339889615774155,0.06916248798370361,0.03700358420610428,0.027454320341348648,1.012555480003357,1.0165672302246094,1.1306300163269043,0.021795501932501793
CHEMBL3383807,scaffold,5,33,3,2,0.027769826352596283,0.04379216954112053,0.06990504264831543,0.05087730661034584,0.04358123242855072,0.15153005719184875,0.15989264845848083,0.4216509163379669,0.045176781713962555
CHEMBL3383807,random,6,33,3,2,0.03682166710495949,0.020541634410619736,0.08206762373447418,0.05137276276946068,0.0456671267747879,1.0637953281402588,1.0421580076217651,1.0959157943725586,0.021492162719368935
CHEMBL3383807,scaffold,6,33,3,2,0.027769826352596283,0.04379216581583023,0.07648038119077682,0.054729875177145004,0.04244536533951759,0.15152880549430847,0.15989255905151367,0.42165079712867737,0.04517683759331703
CHEMBL3383807,random,7,33,3,2,0.03314114362001419,0.022578265517950058,0.046055037528276443,0.03725014999508858,0.030486153438687325,0.024793002754449844,0.030263394117355347,0.15392884612083435,0.023620987311005592
CHEMBL3383807,scaffold,7,33,3,2,0.008040402084589005,0.06352159380912781,0.08915884047746658,0.07017126679420471,0.05926024913787842,0.05438164249062538,0.040209993720054626,0.1074887216091156,0.0636015310883522
CHEMBL3383807,random,8,33,3,2,0.02651091292500496,0.020417379215359688,0.044132959097623825,0.023832134902477264,0.017720963805913925,0.9887391924858093,1.0090787410736084,1.126042366027832,0.020341796800494194
CHEMBL3383807,scaffold,8,33,3,2,0.027769826352596283,0.04379216581583023,0.09874799847602844,0.04311477765440941,0.04631369560956955,0.15152859687805176,0.15989263355731964,0.42165106534957886,0.045176856219768524
CHEMBL3383807,random,9,33,3,2,0.03132227808237076,0.026311412453651428,0.03324230760335922,0.03034147247672081,0.022542372345924377,0.9922237992286682,1.0211029052734375,1.1730279922485352,0.02639077603816986
CHEMBL3383807,scaffold,9,33,3,2,0.027769826352596283,0.04379216581583023,0.07920493185520172,0.034720178693532944,0.0350051075220108,0.15152889490127563,0.15989293158054352,0.42165112495422363,0.04517669603228569
CHEMBL3614290,random,0,35,17,2,0.6115924119949341,0.825416088104248,1.2210493087768555,0.4575795531272888,0.4565739929676056,0.7095322608947754,0.7374936938285828,1.432008981704712,0.7959181070327759
CHEMBL3614290,scaffold,0,35,17,2,0.13034531474113464,0.9847514629364014,0.6722559332847595,0.8147218227386475,1.0035643577575684,0.889996349811554,1.1533222198486328,2.830740451812744,0.7641243934631348
CHEMBL3614290,random,1,35,17,2,0.6237252354621887,0.8619979619979858,0.7289393544197083,0.47254621982574463,0.40490463376045227,0.7369664311408997,0.6683538556098938,0.6724965572357178,0.8167786002159119
CHEMBL3614290,scaffold,1,35,17,2,0.052952494472265244,0.5975584983825684,0.5409500002861023,0.6047597527503967,0.6520909070968628,0.7389719486236572,0.7884899377822876,1.8055312633514404,0.5772608518600464
CHEMBL3614290,random,2,35,17,2,0.8117072582244873,0.6358981728553772,1.1696640253067017,0.6493228077888489,0.6588228940963745,1.010993480682373,0.8824844360351562,1.3311617374420166,0.707318902015686
CHEMBL3614290,scaffold,2,35,17,2,0.09688442200422287,0.613012969493866,1.0345348119735718,0.5669522881507874,0.5809032917022705,0.9206066131591797,0.9962949156761169,2.14370059967041,0.5180791616439819
CHEMBL3614290,random,3,35,17,2,0.6783968806266785,0.8954851627349854,1.0032669305801392,0.7198144197463989,0.5611214637756348,0.7563568353652954,0.7575243711471558,0.486036479473114,0.8752056360244751
CHEMBL3614290,scaffold,3,35,17,2,0.08300651609897614,0.8525272607803345,1.108077049255371,0.6654894351959229,0.7915912866592407,1.1349574327468872,1.2184066772460938,2.4380640983581543,0.6862301826477051
CHEMBL3614290,random,4,35,17,2,0.4916996657848358,0.9392653703689575,0.6713448762893677,0.46533095836639404,0.5569489598274231,0.6064808964729309,0.812265932559967,1.4944515228271484,0.9562675952911377
CHEMBL3614290,scaffold,4,35,17,2,0.05424198880791664,0.8501687049865723,0.6589093804359436,0.5869309306144714,0.7454702854156494,0.5811262130737305,0.46910110116004944,0.09804679453372955,0.7520968317985535
CHEMBL3614290,random,5,35,17,2,0.6886348724365234,0.7124780416488647,0.463783323764801,0.3505697250366211,0.4055289030075073,0.4469594657421112,0.4609365165233612,1.0771510601043701,0.6682343482971191
CHEMBL3614290,scaffold,5,35,17,2,0.08115234971046448,0.9731244444847107,0.5509207248687744,0.7061680555343628,0.7861065864562988,0.4219054579734802,0.35630232095718384,0.2561229169368744,0.8998713493347168
CHEMBL3614290,random,6,35,17,2,0.31868454813957214,1.0541900396347046,0.8761642575263977,0.9500088095664978,0.8054996728897095,0.938422441482544,0.913503110408783,1.4513683319091797,0.965080976486206
CHEMBL3614290,scaffold,6,35,17,2,0.14180216193199158,0.7244827747344971,0.969781756401062,0.9264405965805054,0.755812406539917,0.9995065927505493,1.1845858097076416,2.388988971710205,0.6363661885261536
CHEMBL3614290,random,7,35,17,2,0.5009605884552002,1.065739631652832,0.6677713394165039,0.6613051891326904,0.825989842414856,0.6873931884765625,0.6685997247695923,0.6192517280578613,0.9573137760162354
CHEMBL3614290,scaffold,7,35,17,2,0.07741288840770721,0.994692325592041,0.9063235521316528,0.8061325550079346,0.8858934640884399,0.8884242177009583,1.128208875656128,2.6157431602478027,0.9534491300582886
CHEMBL3614290,random,8,35,17,2,0.820045530796051,0.665490984916687,0.7476669549942017,0.4330611824989319,0.4465363025665283,0.47994035482406616,0.5683859586715698,1.5259062051773071,0.6819465756416321
CHEMBL3614290,scaffold,8,35,17,2,0.0854012668132782,0.9637950658798218,0.7480108141899109,0.9307293891906738,1.0325469970703125,0.6350547075271606,0.5279440879821777,0.18693813681602478,0.9563602209091187
CHEMBL3614290,random,9,35,17,2,0.6461127996444702,0.8277082443237305,0.7722065448760986,0.6473379135131836,0.6473576426506042,0.9225221872329712,0.8090919256210327,1.7110106945037842,0.8377480506896973
CHEMBL3614290,scaffold,9,35,17,2,0.11508771777153015,0.7505830526351929,0.8262952566146851,0.7657801508903503,0.8087733387947083,1.2551441192626953,1.545253038406372,3.2028772830963135,0.5732128024101257
CHEMBL1815695,random,0,40,24,2,0.15451480448246002,0.08327022194862366,0.17487317323684692,0.12278208136558533,0.10824251174926758,0.5896822810173035,0.6238174438476562,1.8496205806732178,0.09646826237440109
CHEMBL1815695,scaffold,0,40,24,2,0.08027085661888123,0.36848145723342896,0.26492613554000854,0.26492607593536377,0.2756674885749817,14.906898498535156,15.045666694641113,16.787960052490234,0.28662317991256714
CHEMBL1815695,random,1,40,24,2,0.17653658986091614,0.06772509217262268,0.08187374472618103,0.09418828785419464,0.08709846436977386,0.3757195472717285,0.45603930950164795,1.8592625856399536,0.061526525765657425
CHEMBL1815695,scaffold,1,40,24,2,0.2636389434337616,0.08563433587551117,0.3810001015663147,0.302740216255188,0.26970142126083374,8.197811126708984,8.33478832244873,10.436333656311035,0.053713180124759674
CHEMBL1815695,random,2,40,24,2,0.11740624904632568,0.07148727774620056,0.20234277844429016,0.05822420120239258,0.06809969246387482,0.5415456295013428,0.6430602073669434,2.039809226989746,0.06786441057920456
CHEMBL1815695,scaffold,2,40,24,2,0.09653416275978088,0.31558889150619507,0.2598220705986023,0.22137001156806946,0.18251878023147583,14.9383544921875,15.169538497924805,17.302066802978516,0.24965466558933258
CHEMBL1815695,random,3,40,24,2,0.15312962234020233,0.12791195511817932,0.46706199645996094,0.16107860207557678,0.16914330422878265,0.2599825859069824,0.2822537422180176,1.3584816455841064,0.1456991583108902
CHEMBL1815695,scaffold,3,40,24,2,0.092900350689888,0.34115535020828247,0.3034527897834778,0.2762683033943176,0.24430158734321594,14.216793060302734,14.469720840454102,16.587478637695312,0.2934010922908783
CHEMBL1815695,random,4,40,24,2,0.13747523725032806,0.12693525850772858,0.41380804777145386,0.1667310893535614,0.15214914083480835,0.2834925949573517,0.2836904227733612,1.3659961223602295,0.11991524696350098
CHEMBL1815695,scaffold,4,40,24,2,0.09299346804618835,0.16551676392555237,0.14887776970863342,0.14887771010398865,0.17496199905872345,11.567296981811523,11.708880424499512,13.360759735107422,0.1977836787700653
CHEMBL1815695,random,5,40,24,2,0.1784048080444336,0.09565894305706024,0.19293004274368286,0.13819731771945953,0.13337135314941406,2.614748239517212,2.9474828243255615,5.324850559234619,0.11773215234279633
CHEMBL1815695,scaffold,5,40,24,2,0.37225601077079773,0.11546433717012405,0.3098176121711731,0.2772855758666992,0.2559061646461487,7.659007549285889,7.789196014404297,9.718033790588379,0.030056338757276535
CHEMBL1815695,random,6,40,24,2,0.19899249076843262,0.05351199582219124,0.09632399678230286,0.07202023267745972,0.06501102447509766,0.7245078682899475,0.9371671080589294,2.8402862548828125,0.07712359726428986
CHEMBL1815695,scaffold,6,40,24,2,0.4085703492164612,0.12499040365219116,0.378267765045166,0.26339444518089294,0.22094635665416718,8.990778923034668,9.14703369140625,11.223356246948242,0.03249954432249069
CHEMBL1815695,random,7,40,24,2,0.06256178021430969,0.17501339316368103,0.24341192841529846,0.1858920007944107,0.16712439060211182,1.289557933807373,1.4483534097671509,3.1833176612854004,0.15882323682308197
CHEMBL1815695,scaffold,7,40,24,2,0.05839435011148453,0.5693037509918213,0.5233883857727051,0.5176090002059937,0.5144550204277039,18.553443908691406,18.686141967773438,20.543474197387695,0.5131163597106934
CHEMBL1815695,random,8,40,24,2,0.0811578705906868,0.19539055228233337,0.248101145029068,0.2239566445350647,0.21112053096294403,0.825325608253479,0.935643196105957,2.644831418991089,0.19727401435375214
CHEMBL1815695,scaffold,8,40,24,2,0.2916681170463562,0.08238279819488525,0.30262142419815063,0.30262136459350586,0.22746498882770538,7.079032897949219,7.314599990844727,9.660097122192383,0.06498028337955475
CHEMBL1815695,random,9,40,24,2,0.1878679245710373,0.08447781205177307,0.2248118817806244,0.1362038105726242,0.0919400230050087,0.8678348064422607,1.1004256010055542,3.360586643218994,0.0825933963060379
CHEMBL1815695,scaffold,9,40,24,2,0.28628095984458923,0.11560119688510895,0.4089556932449341,0.4089556634426117,0.23571543395519257,8.737844467163086,9.045795440673828,11.746269226074219,0.0823238343000412
CHEMBL809884,random,0,77,41,2,0.10216879099607468,0.2926887273788452,0.2565191984176636,0.27167943120002747,0.2963351011276245,0.4434993863105774,0.5051692724227905,0.9976183772087097,0.2871650457382202
CHEMBL809884,scaffold,0,77,41,2,0.09682746231555939,0.3778111934661865,0.41779178380966187,0.5765385031700134,0.47792553901672363,0.8391169309616089,0.9631460905075073,1.6455583572387695,0.37858325242996216
CHEMBL809884,random,1,77,41,2,0.18621504306793213,0.1666216254234314,0.12146799266338348,0.19820716977119446,0.21664637327194214,0.10422997176647186,0.11296897381544113,0.46623873710632324,0.16570240259170532
CHEMBL809884,scaffold,1,77,41,2,0.09682745486497879,0.2803514897823334,0.36021894216537476,0.466366171836853,0.3819407522678375,0.31150978803634644,0.3982621133327484,0.9858840107917786,0.28443264961242676
CHEMBL809884,random,2,77,41,2,0.2055777907371521,0.21323835849761963,0.6069533824920654,0.22117716073989868,0.18899038434028625,0.5318239331245422,0.42834964394569397,0.9539422988891602,0.2123497724533081
CHEMBL809884,scaffold,2,77,41,2,0.37323105335235596,0.5852149724960327,2.6122519969940186,2.6122519969940186,1.993997573852539,3.4532408714294434,3.602520704269409,4.461480140686035,0.559191107749939
CHEMBL809884,random,3,77,41,2,0.3952051103115082,0.25275611877441406,0.4796940088272095,0.28082624077796936,0.2469964325428009,0.8242157697677612,0.7029139995574951,1.3499089479446411,0.24271509051322937
CHEMBL809884,scaffold,3,77,41,2,0.09682746231555939,0.6867654919624329,0.7913662195205688,0.9514988660812378,0.8300148248672485,0.9073596596717834,1.004042148590088,1.5202618837356567,0.6887401342391968
CHEMBL809884,random,4,77,41,2,0.2583203911781311,0.2152770608663559,0.23499944806098938,0.23367364704608917,0.20674489438533783,0.13831743597984314,0.17788313329219818,1.1670361757278442,0.21092456579208374
CHEMBL809884,scaffold,4,77,41,2,0.09682746231555939,0.4982129633426666,0.5805108547210693,0.7218655347824097,0.6074528694152832,1.090043544769287,1.2226989269256592,1.927842140197754,0.5022753477096558
CHEMBL809884,random,5,77,41,2,0.26329028606414795,0.1516042947769165,0.2649139165878296,0.13541074097156525,0.11206897348165512,0.5101211667060852,0.7395725250244141,1.316620111465454,0.15015333890914917
CHEMBL809884,scaffold,5,77,41,2,0.09682745486497879,0.4844287931919098,0.5551371574401855,0.6831265687942505,0.5769057869911194,1.3785611391067505,1.5339455604553223,2.322267532348633,0.48727238178253174
CHEMBL809884,random,6,77,41,2,0.27771681547164917,0.21444496512413025,0.07539070397615433,0.18690627813339233,0.2260132133960724,0.21758770942687988,0.2133760303258896,0.7635554075241089,0.21518555283546448
CHEMBL809884,scaffold,6,77,41,2,0.21527181565761566,0.39018094539642334,2.6122517585754395,1.6301891803741455,0.9541694521903992,3.4508004188537598,3.3950247764587402,3.9504570960998535,0.3792007863521576
CHEMBL809884,random,7,77,41,2,0.14472991228103638,0.35036903619766235,0.303445041179657,0.3175452649593353,0.36100831627845764,0.8596553802490234,1.0034211874008179,1.3244943618774414,0.3414006531238556
CHEMBL809884,scaffold,7,77,41,2,0.09682745486497879,0.4558471441268921,0.5054154396057129,0.6167892217636108,0.5520254969596863,1.1884253025054932,1.328714370727539,2.035912036895752,0.4541804790496826
CHEMBL809884,random,8,77,41,2,0.16627582907676697,0.23231936991214752,0.28800758719444275,0.36011168360710144,0.29184189438819885,0.15483741462230682,0.18519990146160126,0.6505385637283325,0.22656108438968658
CHEMBL809884,scaffold,8,77,41,2,0.09682746231555939,0.5801656246185303,0.6820577383041382,0.8421144485473633,0.7199475169181824,0.7351998090744019,0.8268700838088989,1.3600962162017822,0.5824432373046875
CHEMBL809884,random,9,77,41,2,0.09759845584630966,0.2223038226366043,0.258603572845459,0.23609405755996704,0.22679057717323303,0.3973934054374695,0.4877054691314697,0.8872151374816895,0.2237992137670517
CHEMBL809884,scaffold,9,77,41,2,0.1420414000749588,0.3304899334907532,2.6122519969940186,0.8899451494216919,0.5207967162132263,4.1369218826293945,3.7328848838806152,4.157094955444336,0.3226286768913269
CHEMBL895861,random,0,38,18,2,0.009455742314457893,0.049310050904750824,0.043450646102428436,0.04577992856502533,0.04313405975699425,1.0194475650787354,1.1011371612548828,2.010316848754883,0.04594701528549194
CHEMBL895861,scaffold,0,38,18,2,0.007543276064097881,0.05206231772899628,0.04492970183491707,0.04399389028549194,0.04238409921526909,2.4659645557403564,2.6694438457489014,4.167571067810059,0.05367748439311981
CHEMBL895861,random,1,38,18,2,0.03362385556101799,0.013476407155394554,0.07271796464920044,0.028962474316358566,0.020129401236772537,0.18497121334075928,0.18456122279167175,0.5733285546302795,0.012406835332512856
CHEMBL895861,scaffold,1,38,18,2,0.031079992651939392,0.015044528990983963,0.01240749191492796,0.011567560955882072,0.017701873555779457,1.2618584632873535,1.6119439601898193,3.8865866661071777,0.017720475792884827
CHEMBL895861,random,2,38,18,2,0.04402802139520645,0.020381471142172813,0.05514641851186752,0.036979399621486664,0.02496802620589733,0.2619006335735321,0.30100980401039124,0.8976786136627197,0.020887743681669235
CHEMBL895861,scaffold,2,38,18,2,0.008706513792276382,0.031416911631822586,0.030412353575229645,0.03153923153877258,0.027668524533510208,3.542180061340332,3.7153210639953613,5.139983177185059,0.041260719299316406
CHEMBL895861,random,3,38,18,2,0.03517557680606842,0.009990083053708076,0.08400384336709976,0.02444510906934738,0.013873190619051456,0.24008527398109436,0.2582431137561798,0.8173584938049316,0.014353998005390167
CHEMBL895861,scaffold,3,38,18,2,0.028570720925927162,0.013250981457531452,0.013088405132293701,0.013088405132293701,0.01272592879831791,1.874922513961792,2.2419238090515137,3.971346855163574,0.013602947816252708
CHEMBL895861,random,4,38,18,2,0.032072558999061584,0.013157375156879425,0.09608232975006104,0.025023184716701508,0.016355812549591064,0.922896683216095,0.9985855221748352,1.739957332611084,0.015968795865774155
CHEMBL895861,scaffold,4,38,18,2,0.006199039984494448,0.007802292704582214,0.011463619768619537,0.017208654433488846,0.01311381347477436,3.8120689392089844,4.110042572021484,5.846782684326172,0.009391848929226398
CHEMBL895861,random,5,38,18,2,0.02943195030093193,0.03186140954494476,0.05309997498989105,0.03519834950566292,0.026779038831591606,0.29889094829559326,0.32079896330833435,1.0802968740463257,0.033740751445293427
CHEMBL895861,scaffold,5,38,18,2,0.04298476129770279,0.02103102020919323,0.017421474680304527,0.017421474680304527,0.01739761419594288,1.7427064180374146,2.333801746368408,4.477999210357666,0.017640385776758194
CHEMBL895861,random,6,38,18,2,0.03389032930135727,0.026699092239141464,0.17713312804698944,0.037496551871299744,0.03330863639712334,0.24181751906871796,0.30484116077423096,1.2906146049499512,0.02756687067449093
CHEMBL895861,scaffold,6,38,18,2,0.008163669146597385,0.10100752115249634,0.08915862441062927,0.08282767981290817,0.08101009577512741,2.9250247478485107,3.2229580879211426,5.041277885437012,0.10872974991798401
CHEMBL895861,random,7,38,18,2,0.03163550794124603,0.03163127601146698,0.03146001696586609,0.038546860218048096,0.03476974740624428,0.18628761172294617,0.1866488754749298,0.5854344367980957,0.029921796172857285
CHEMBL895861,scaffold,7,38,18,2,0.00952920038253069,0.14368903636932373,0.12254273891448975,0.12416748702526093,0.12193602323532104,3.0751471519470215,3.2395901679992676,4.7111358642578125,0.12661977112293243
CHEMBL895861,random,8,38,18,2,0.02989308349788189,0.01667702943086624,0.04695013910531998,0.023963313549757004,0.01759451813995838,0.09571236371994019,0.1067732572555542,0.5224171280860901,0.015750695019960403
CHEMBL895861,scaffold,8,38,18,2,0.026872709393501282,0.008485769852995872,0.010086688213050365,0.010026374831795692,0.012001540511846542,1.3109722137451172,1.626466989517212,3.1955626010894775,0.009274743497371674
CHEMBL895861,random,9,38,18,2,0.028086740523576736,0.032962337136268616,0.05444991961121559,0.039690010249614716,0.038097262382507324,0.35747230052948,0.4451512396335602,1.350736141204834,0.03542404621839523
CHEMBL895861,scaffold,9,38,18,2,0.008366743102669716,0.01590716652572155,0.04246404767036438,0.009336462244391441,0.013503868132829666,1.1953542232513428,1.6295669078826904,4.290806293487549,0.026370003819465637
CHEMBL3857107,random,0,67,11,8,0.3591434359550476,0.1604989767074585,0.39371058344841003,0.12358155846595764,0.116329126060009,0.45662927627563477,0.5151570439338684,1.687229871749878,0.15314674377441406
CHEMBL3857107,scaffold,0,67,11,8,0.0198463536798954,0.8116035461425781,0.7206124663352966,0.8627586364746094,0.8464412689208984,6.832260608673096,7.1308207511901855,8.523165702819824,0.8218392133712769
CHEMBL3857107,random,1,67,11,8,0.25788676738739014,0.34984296560287476,0.24712783098220825,0.23571494221687317,0.24730372428894043,0.7350364923477173,0.8087983131408691,1.9803191423416138,0.3549218773841858
CHEMBL3857107,scaffold,1,67,11,8,0.13533085584640503,0.10610902309417725,0.0012324232375249267,0.0013227545423433185,0.0013415813446044922,15.252510070800781,15.3556489944458,16.30453109741211,0.08985477685928345
CHEMBL3857107,random,2,67,11,8,0.15252095460891724,0.57905113697052,0.5361182689666748,0.588783860206604,0.5409248471260071,0.7679451107978821,0.9298802018165588,2.430694580078125,0.5110822916030884
CHEMBL3857107,scaffold,2,67,11,8,0.10115557163953781,0.0036056647077202797,0.08738481998443604,0.08738481998443604,0.08755911886692047,14.784744262695312,14.864982604980469,15.629497528076172,0.0009380308911204338
CHEMBL3857107,random,3,67,11,8,0.3407459557056427,0.35870885848999023,0.3035542070865631,0.2362133264541626,0.25046777725219727,0.5889056921005249,0.6405483484268188,1.5183058977127075,0.36726415157318115
CHEMBL3857107,scaffold,3,67,11,8,0.019888795912265778,0.049759481102228165,0.18834969401359558,0.18711768090724945,0.09519681334495544,19.00823402404785,19.230426788330078,20.14966583251953,0.05466461554169655
CHEMBL3857107,random,4,67,11,8,0.4812139868736267,0.25678032636642456,0.12861867249011993,0.12481793761253357,0.15539033710956573,1.4210416078567505,1.6409038305282593,3.1359782218933105,0.21959702670574188
CHEMBL3857107,scaffold,4,67,11,8,0.0140828937292099,0.20979422330856323,0.4190694987773895,0.22297728061676025,0.19391775131225586,20.675643920898438,21.016361236572266,22.104257583618164,0.20052920281887054
CHEMBL3857107,random,5,67,11,8,0.14694704115390778,0.27456244826316833,0.1399698704481125,0.19984972476959229,0.2303471863269806,0.29413193464279175,0.3651488721370697,1.4290177822113037,0.27664899826049805
CHEMBL3857107,scaffold,5,67,11,8,0.13695482909679413,0.6043326258659363,1.1173498630523682,1.1169483661651611,1.1140204668045044,21.478984832763672,21.56328582763672,22.362125396728516,0.6912955045700073
CHEMBL3857107,random,6,67,11,8,0.41059792041778564,0.275181382894516,0.13469181954860687,0.10276302695274353,0.13236668705940247,0.41517072916030884,0.47422996163368225,1.4404935836791992,0.26828521490097046
CHEMBL3857107,scaffold,6,67,11,8,0.12241633981466293,0.14137592911720276,0.04820110648870468,0.04818778485059738,0.027175702154636383,3.347700357437134,3.563882350921631,5.45704460144043,0.09179609268903732
CHEMBL3857107,random,7,67,11,8,0.18886268138885498,0.275516152381897,0.15649712085723877,0.18588688969612122,0.20961906015872955,0.4994639754295349,0.5877676010131836,1.7007367610931396,0.26648569107055664
CHEMBL3857107,scaffold,7,67,11,8,0.03614938631653786,0.1518729031085968,0.10429611802101135,0.10404056310653687,0.08848974108695984,13.002893447875977,13.124914169311523,13.93684196472168,0.13072805106639862
CHEMBL3857107,random,8,67,11,8,0.3879169821739197,0.43112340569496155,0.1414758414030075,0.266176700592041,0.23476572334766388,0.30409204959869385,0.35648155212402344,1.2649953365325928,0.4043152332305908
CHEMBL3857107,scaffold,8,67,11,8,0.20407596230506897,0.09125036001205444,0.2828226685523987,0.2820987105369568,0.28216689825057983,4.300892353057861,4.356101036071777,5.014687538146973,0.24282577633857727
